habitaciones;baÒos;parqueaderos;area_construida_m2;area_privada_m2;estrato;estado;antig¸edad_aÒos;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;Porteria/ Recepcion;Zonas Verdes;Salon Comunal;Balcon;Barra estilo americano;Calentador;Chimenea;Citofono;Cocina Integral;Terraza;Vigilancia;Parques cercanos;Estudio;Patio;Deposito / Bodega;nombre;ubicacion;precio
3;3;2;130;130;5;Excelente;16 a 30  ;†765.000 COP;†6.163.328,2  ;1;1;0;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;Apartamento;Bella Suiza;800000000
3;4;3;209;209;6;No definida;16 a 30  ;†1.430.000 COP;†7.416.267,94  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Usaquen;1550000000
2;2;1;77;72;4;Excelente;1 a 8  ;†290.000 COP;†5.714.285,71  ;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Cantalejo;440000000
3;3;2;104;0;6;Bueno;16 a 30  ;†680.000 COP;†4.951.923,08  ;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;Apartamento;Rincon del Chico;515000000
2;2;1;63;63;5;No definida;menor a 1 ;†480.000 COP;†10.238.095,24  ;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Santa Barbara;645000000
3;2;1;90;0;3;No definida;16 a 30  ;†170.000 COP;†2.777.777,78  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cr. los sauces;250000000
3;3;2;112;112;5;No definida;16 a 30  ;†799.000 COP;†5.803.571,43  ;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;Apartamento;Chico Norte;650000000
3;2;1;113;113;3;No definida;menor a 1 ;†100.000 COP;†3.511.111,11  ;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;Apartamento;Santander;395000000
4;3;3;200;0;5;No definida;mas de 30  ;†150.000 COP;†4.725.000  ;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;Casa;Pontevedra;945000000
1;2;2;75;69;4;No definida;1 a 8  ;†416.000 COP;†6.466.666,67  ;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Cedritos;485000000
2;2;2;79;76;5;Excelente;9 a 15  ;†576.000 COP;†7.088.607,59  ;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;Apartamento;Cr. el bosque;560000000
3;3;2;145;0;6;Bueno;16 a 30  ;†800.000 COP;†3.689.655,17  ;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;Apartamento;Santa Barbara;535000000
3;2;2;62;0;3;Excelente;1 a 8  ;†220.000 COP;†5.080.645,16  ;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Santander;315000000
2;3;2;147;147;6;No definida;1 a 8  ;†850.000 COP;†10.204.081,63  ;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Chico;1500000000
4;5;3;209;209;5;Excelente;16 a 30  ;†610.000 COP;†4.784.689  ;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Casa;Gratamira;1000000000
2;1;1;48;47;2;No definida;9 a 15  ;No definida;†4.375.000  ;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;Apartamento;El Carmen;210000000
3;2;1;58;58;3;No definida;9 a 15  ;†130.000 COP;†2.206.896,55  ;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Brisas de los Alamos;128000000
2;1;0;46;41;3;No definida;mas de 30  ;No definida;†3.947.368,42  ;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;Apartamento;Benjamin herrera;180000000
5;4;1;172;0;3;No definida;No definida;No definida;†3.405.122,24  ;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;Casa;La Sultana;585000000
3;2;1;76;78;4;Excelente;16 a 30  ;†256.000 COP;†4.210.526,32  ;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Mazuren;320000000
2;2;1;63;59;5;Excelente;menor a 1 ;†470.000 COP;†10.238.095,24  ;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chico Navarra;645000000
4;5;4;239;0;6;Excelente;16 a 30  ;†700.000 COP;†8.158.995,82  ;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Apartamento;Bella Vista;1950000000
3;3;2;129;129;5;Excelente;9 a 15  ;†400.000 COP;†5.000.000  ;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;El plan;645000000
3;2;1;78;0;3;Excelente;16 a 30  ;†363.000 COP;†4.679.487,18  ;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Spring;365000000
3;2;1;84;0;4;Bueno;9 a 15  ;No definida;†4.880.952,38  ;0;1;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;Apartamento;Colina Campestre;410000000
3;2;1;110;88;4;Excelente;9 a 15  ;†300.000 COP;†4.000.000  ;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;Apartamento;Tibabita rural;440000000
9;4;1;302;302;3;No definida;mas de 30  ;No definida;†2.152.317,88  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;Casa;Restrepo occidental;650000000
3;1;1;54;54;3;Excelente;16 a 30  ;†150.000 COP;†4.351.851,85  ;0;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;Ciudadela Colsubsidio;235000000
2;1;0;46;46;3;No definida;16 a 30  ;No definida;†3.586.956,52  ;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;Cofradia;165000000
3;2;1;89;0;4;Excelente;No definida;No definida;†6.179.775,28  ;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;Apartamento;Villa Alsacia;550000000
3;2;3;238;238;6;No definida;16 a 30  ;†1.400.000 COP;†10.504.201,68  ;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;Apartamento;La Cabrera;2500000000
1;2;2;52;52;6;Excelente;1 a 8  ;†280.000 COP;†7.692.307,69  ;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;1;Apartamento;La Calleja;400000000
3;2;0;104;92;3;No definida;mas de 30  ;No definida;†3.413.461,54  ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Apartamento;Galerias;355000000
3;3;2;128;120;5;Excelente;9 a 15  ;†701.000 COP;†6.562.500  ;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Lagos de Cordoba;840000000
3;2;0;110;110;4;Bueno;mas de 30  ;†115.000 COP;†3.636.363,64  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;Belalcazar;400000000
3;2;1;52;47;2;No definida;16 a 30  ;†90.000 COP;†3.106.192,97  ;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;San javier;160000000
1;1;1;59;59;4;Excelente;1 a 8  ;†339.600 COP;†5.423.728,81  ;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Cedritos;320000000
3;2;1;71;0;3;No definida;1 a 8  ;†211.000 COP;†4.950.495,05  ;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;Apartamento;Bosconia;350000000
4;4;3;202;202;6;No definida;mas de 30  ;No definida;†5.891.089,11  ;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;Apartamento;Chico Norte;1190000000
7;7;2;282;0;3;Excelente;16 a 30  ;No definida;†4.250.495,89  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Americas Occidental;1200000000
11;5;0;281;0;2;Bueno;mas de 30  ;No definida;†1.761.565,84  ;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;Casa;Suba;495000000
3;2;2;101;92;4;Excelente;1 a 8  ;†498.000 COP;†7.673.267,33  ;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Teusaquillo;775000000
3;1;0;44;0;3;No definida;9 a 15  ;†160.000 COP;†4.659.090,91  ;0;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;Apartamento;Samper mendoza;205000000
3;5;4;247;247;6;Bueno;1 a 8  ;†1.400.000 COP;†9.311.740,89  ;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;San Patricio;2300000000
9;4;0;270;240;2;Excelente;1 a 8  ;No definida;†1.462.962,96  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Jaquelin;395000000
3;2;1;69;65;4;Excelente;9 a 15  ;†198.000 COP;†4.637.681,16  ;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Hayuelos;320000000
3;2;0;60;0;3;No definida;16 a 30  ;†100.400 COP;†5.000.000  ;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;0;1;0;Casa;Engativa;300000000
3;1;0;50;50;3;No definida;1 a 8  ;No definida;†3.200.000  ;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Madelena;160000000
3;1;1;56;57;3;No definida;16 a 30  ;†101.000 COP;†3.035.714,29  ;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;Apartamento;Pio xii;170000000
4;1;1;172;123;3;No definida;mas de 30  ;No definida;†3.052.325,58  ;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;Casa;Autopista muzu oriental;525000000
3;2;1;64;0;4;No definida;9 a 15  ;†247.000 COP;†5.956.112,85  ;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Parque distrital salitre;380000000
3;2;0;60;0;3;No definida;1 a 8  ;No definida;†3.083.333,33  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Nueva york;185000000
3;4;0;340;0;3;Bueno;mas de 30  ;No definida;†1.852.941,18  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Santa Lucia;630000000
1;1;0;31;31;4;No definida;menor a 1 ;†139.000 COP;†7.419.354,84  ;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Mazuren;230000000
3;2;1;150;150;3;No definida;16 a 30  ;No definida;†2.833.333,33  ;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Casa;Hipotecho occidental;425000000
3;4;5;235;235;4;Excelente;mas de 30  ;†450.000 COP;†3.787.234,04  ;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;Casa;Ciudad Jardin Norte;890000000
2;3;2;94;0;6;No definida;1 a 8  ;†780.000 COP;†7.978.723,4  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Santa bibiana;750000000
3;3;3;180;180;4;Bueno;mas de 30  ;No definida;†3.855.555,56  ;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;Casa;Normandia;694000000
4;3;1;170;170;3;Bueno;9 a 15  ;No definida;†2.294.117,65  ;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;Casa;Timiza;390000000
3;3;2;110;102;5;No definida;1 a 8  ;†670.000 COP;†7.727.272,73  ;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Salitre Oriental;850000000
3;2;1;58;0;3;No definida;1 a 8  ;†130.000 COP;†6.034.482,76  ;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;Apartamento;Simon Bolivar;350000000
3;3;2;189;0;6;No definida;mas de 30  ;†983.000 COP;†6.613.756,61  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El retiro;1250000000
3;2;1;68;0;3;No definida;1 a 8  ;†160.000 COP;†4.264.705,88  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Bosconia;290000000
5;4;3;330;330;6;Excelente;9 a 15  ;†1.350.000 COP;†5.727.272,73  ;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;Casa;Bosque de Pinos;1890000000
3;2;1;73;69;2;No definida;9 a 15  ;†193.700 COP;†4.315.068,49  ;1;0;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Ciudad techo;315000000
3;4;2;171;151;6;Bueno;mas de 30  ;†641.000 COP;†8.011.695,91  ;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Casa;Chico Navarra;1370000000
3;2;1;68;68;4;No definida;9 a 15  ;†244.000 COP;†5.147.058,82  ;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Ciudad Alsacia;350000000
3;3;2;110;102;5;No definida;1 a 8  ;†670.000 COP;†7.727.272,73  ;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Salitre Oriental;850000000
2;2;1;63;63;4;No definida;No definida;†100.000 COP;†5.158.730,16  ;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;1;0;1;Apartamento;Santa cecilia;325000000
3;2;1;75;0;4;No definida;No definida;†311.000 COP;†7.200.000  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Julio Flores;540000000
3;4;4;250;250;5;No definida;mas de 30  ;†760.000 COP;†7.800.000  ;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;Casa;Usaquen;1950000000
9;4;1;302;302;3;No definida;mas de 30  ;No definida;†2.152.317,88  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;Casa;Restrepo occidental;650000000
3;4;2;190;0;6;Excelente;menor a 1 ;†661.000 COP;†7.789.473,68  ;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;Apartamento;San Patricio;1480000000
1;1;1;35;35;4;No definida;mas de 30  ;†335.000 COP;†6.828.571,43  ;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Centro Internacional;239000000
2;1;0;47;0;2;No definida;No definida;†40.000 COP;†3.191.489,36  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Los nogales;150000000
4;1;1;172;123;3;No definida;mas de 30  ;No definida;†3.052.325,58  ;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;Casa;Autopista muzu oriental;525000000
3;4;2;139;139;6;Bueno;mas de 30  ;†680.000 COP;†5.467.625,9  ;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Unicentro Bogota;760000000
3;4;2;190;171;4;No definida;1 a 8  ;†1.086.773 COP;†10.368.421,05  ;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Chapinero Alto;1970000000
3;3;2;113;113;5;Bueno;16 a 30  ;†475.000 COP;†4.601.769,91  ;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Colina Campestre;520000000
8;4;1;139;139;3;No definida;16 a 30  ;No definida;†3.597.122,3  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Casa;Granada norte;500000000
No definida;No definida;0;680;680;4;Bueno;mas de 30  ;No definida;†7.352.941,18  ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Quinta Camacho;5000000000
3;4;3;224;224;6;Bueno;mas de 30  ;†1.600.000 COP;†11.160.714,29  ;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;La Cabrera;2500000000
5;4;2;210;0;4;No definida;mas de 30  ;†140.000 COP;†4.042.806,18  ;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;Casa;Los andes;850000000
3;3;2;104;0;5;No definida;1 a 8  ;†946.000 COP;†7.500.000  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Calleja Baja;780000000
3;2;1;78;0;3;Excelente;16 a 30  ;†363.000 COP;†4.679.487,18  ;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Spring;365000000
3;3;1;105;105;4;No definida;16 a 30  ;†247.000 COP;†3.523.809,52  ;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;Casa;Pradera Norte;370000000
3;2;1;54;53;3;Excelente;16 a 30  ;†256.200 COP;†4.629.629,63  ;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Santa Teresa;250000000
3;2;1;58;58;3;Excelente;9 a 15  ;No definida;†3.879.310,34  ;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;Nuevo Techo;225000000
4;4;2;121;121;5;No definida;16 a 30  ;†537.500 COP;†6.528.925,62  ;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Segundo contador;790000000
1;1;1;45;45;3;Excelente;1 a 8  ;†100.000 COP;†5.111.111,11  ;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Spring;230000000
3;2;2;95;95;4;No definida;16 a 30  ;†546.000 COP;†5.000.000  ;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Cedritos;475000000
3;2;2;90;78;5;Bueno;mas de 30  ;†369.000 COP;†6.888.888,89  ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Centro Comercial Andino;620000000
3;2;2;117;111;4;Bueno;9 a 15  ;†470.000 COP;†4.615.384,62  ;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Cedritos;540000000
4;5;4;134;134;6;Excelente;9 a 15  ;†1.450.000 COP;†7.313.432,84  ;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Santa Barbara Oriental;980000000
3;3;2;90;90;4;No definida;1 a 8  ;†675.000 COP;†7.444.444,44  ;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Ciudad universitaria;670000000
1;2;1;70;75;6;Excelente;16 a 30  ;†630.000 COP;†7.428.571,43  ;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;Apartamento;Santa Barbara Central;520000000
3;2;1;52;47;2;No definida;16 a 30  ;†90.000 COP;†3.106.192,97  ;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;San javier;160000000
8;7;1;300;270;2;Excelente;mas de 30  ;No definida;†1.166.333,33  ;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;Casa;Villa maria;349900000
8;4;1;310;300;2;Excelente;9 a 15  ;No definida;†1.128.709,68  ;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;Casa;Villa maria;349900000
3;3;2;116;116;5;Bueno;1 a 8  ;†517.000 COP;†5.862.068,97  ;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Colina Campestre;680000000
2;2;2;77;76;5;No definida;9 a 15  ;†648.850 COP;†5.953.151,29  ;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Bella suiza;460000000
3;2;2;93;93;6;No definida;16 a 30  ;†800.000 COP;†8.064.516,13  ;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;Apartamento;Los Rosales;750000000
3;2;1;80;80;3;No definida;9 a 15  ;†323.000 COP;†4.625.000  ;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;Apartamento;Santa helena;370000000
2;2;1;67;58;5;Bueno;9 a 15  ;†544.000 COP;†5.219.081,8  ;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;Apartamento;Recodo Del Country;349000000
3;2;1;82;82;4;No definida;mas de 30  ;†150.000 COP;†4.695.121,95  ;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;Apartamento;El recuerdo;385000000
1;2;1;63;57;6;Excelente;1 a 8  ;†700.000 COP;†9.478.158,63  ;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;Apartamento;Chico;593143167
3;3;2;108;108;4;Excelente;9 a 15  ;†500.000 COP;†5.092.592,59  ;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;1;Apartamento;Cedritos;550000000
3;4;2;130;130;6;Bueno;1 a 8  ;†850.000 COP;†8.400.000  ;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;Apartamento;La Carolina;1092000000
2;2;2;85;81;4;Excelente;menor a 1 ;†80.000 COP;†8.235.294,12  ;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;Apartamento;Salitre Greco;700000000
3;3;4;220;220;6;Excelente;16 a 30  ;†1.080.000 COP;†8.181.818,18  ;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;La Cabrera;1800000000
3;2;1;66;61;4;No definida;1 a 8  ;†224.000 COP;†3.939.393,94  ;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;El Poa;260000000
3;4;3;178;164;6;No definida;9 a 15  ;No definida;†6.460.674,16  ;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Torreladera Casa Blanca;1150000000
3;4;2;180;180;6;No definida;9 a 15  ;†1.000.000 COP;†7.550.000  ;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;La acanada;1359000000
2;1;1;49;49;4;No definida;16 a 30  ;No definida;†5.510.204,08  ;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;Apartamento;Sucre;270000000
5;5;1;216;216;3;Bueno;16 a 30  ;No definida;†2.083.333,33  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Casa;Las Mercedes;450000000
2;4;2;182;182;5;Excelente;16 a 30  ;†700.000 COP;†5.219.780,22  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Prados de la calleja;950000000
3;3;1;105;105;4;No definida;16 a 30  ;†247.000 COP;†3.523.809,52  ;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;Casa;Pradera Norte;370000000
2;3;1;76;76;4;Excelente;1 a 8  ;†276.000 COP;†5.236.842,11  ;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;Apartamento;Belmira;398000000
2;2;0;45;45;2;Excelente;16 a 30  ;†31.000 COP;†2.888.888,89  ;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;Casa;Bosa;130000000
3;2;0;67;0;3;No definida;16 a 30  ;†200.000 COP;†2.985.074,63  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Florencia;200000000
4;3;2;195;195;6;Excelente;16 a 30  ;†1.060.000 COP;†5.051.282,05  ;1;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;El retiro;985000000
3;2;2;81;0;3;No definida;mas de 30  ;†235.000 COP;†4.382.716,05  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Villas del madrigal;355000000
7;3;0;132;132;2;No definida;16 a 30  ;No definida;†2.121.212,12  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;El chircal sur;280000000
3;2;2;96;96;4;No definida;16 a 30  ;†588.000 COP;†4.375.000  ;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Cedritos;420000000
3;2;1;115;86;4;Excelente;16 a 30  ;†300.000 COP;†4.869.565,22  ;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Modelo;560000000
3;2;0;60;60;3;Excelente;9 a 15  ;†160.000 COP;†3.083.333,33  ;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Pinar de Suba;185000000
4;4;2;290;158;3;No definida;16 a 30  ;No definida;†2.482.758,62  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;Casa;Castilla;720000000
1;2;1;63;57;6;Excelente;1 a 8  ;†700.000 COP;†9.478.158,63  ;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;Apartamento;Chico;593143167
5;5;1;216;216;3;Bueno;16 a 30  ;No definida;†2.083.333,33  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Casa;Las Mercedes;450000000
1;2;1;83;83;5;Bueno;1 a 8  ;†700.000 COP;†8.433.734,94  ;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;El Virrey;700000000
3;2;1;70;0;4;No definida;16 a 30  ;†227.000 COP;†5.428.571,43  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Ciudad hayuelos;380000000
3;2;2;80;85;4;No definida;9 a 15  ;†300.000 COP;†7.875.000  ;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;Apartamento;Salitre Oriental;630000000
3;2;0;60;60;3;Excelente;9 a 15  ;†160.000 COP;†3.083.333,33  ;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Pinar de Suba;185000000
2;2;2;85;81;4;Excelente;menor a 1 ;†80.000 COP;†8.235.294,12  ;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;Apartamento;Salitre Greco;700000000
2;1;0;47;0;3;No definida;menor a 1 ;No definida;†4.042.553,19  ;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Nueva Castilla;190000000
3;3;2;103;98;4;No definida;1 a 8  ;†589.000 COP;†5.776.699,03  ;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;Apartamento;Cedritos;595000000
3;2;2;97;97;4;Excelente;16 a 30  ;No definida;†4.948.453,61  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;Casa;Villa Del Prado;480000000
3;4;2;130;130;6;Bueno;1 a 8  ;†850.000 COP;†8.400.000  ;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;Apartamento;La Carolina;1092000000
4;3;2;120;0;4;Excelente;16 a 30  ;No definida;†3.291.666,67  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Tierra Linda;395000000
3;2;0;67;0;3;No definida;16 a 30  ;†200.000 COP;†2.985.074,63  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Florencia;200000000
3;4;2;124;124;4;Excelente;16 a 30  ;†629.000 COP;†5.120.967,74  ;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Cedro Golf;635000000
2;2;1;73;73;5;No definida;16 a 30  ;No definida;†4.383.561,64  ;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;Apartamento;Lagos de Cordoba;320000000
3;2;1;62;0;3;No definida;1 a 8  ;†330.000 COP;†4.354.838,71  ;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Villemar;270000000
4;4;3;230;230;5;No definida;mas de 30  ;No definida;†3.434.782,61  ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;Casa;MALIBU LA ALHAMBRA;790000000
